DE	EN	LEN	ROW	TIME
	She's so hot!	3	1564	00:55:11a
	Yeah, Donnie!	2	1565	00:55:13a
	Let him fucking finish, Hildy.	5	1566	00:55:15a
	That's fucking rude.	3	1567	00:55:17a
	Have some fucking manners.	4	1568	00:55:22a
	So, Bay Ridge, that's near Staten Island,	7	1569	00:55:22b
	right?	1	1570	00:55:25a
	Brooklyn, across the Verrazano Bridge.	5	1571	00:55:27a
	Saturday Night Fever territory.	4	1572	00:55:29a
	That's right.	2	1573	00:55:29b
	Guinea Gulch.	2	1574	00:55:30a
	We call the Verrazano Bridge the Guinea Gangplank.	8	1575	00:55:33a
	Right.	1	1576	00:55:34a
	So I presume you're Italian?	5	1577	00:55:36a
	On my dad's side.	4	1578	00:55:37a
	I'm also Dutch, German, English.	5	1579	00:55:41a
	I'm a mutt.	3	1580	00:55:42a
	Yeah. You're a mutt.	4	1581	00:55:43a
	Yeah, I still have family over there though,	8	1582	00:55:43b
	in London.	2	1583	00:55:46a
	My Aunt Emma.	3	1584	00:55:46b
	She's the best.	3	1585	00:55:48a
	Very British, you know.	4	1586	00:55:48b
	She's a classy lady.	4	1587	00:55:52a
	That explains it then.	4	1588	00:55:53a
	Explains what?	2	1589	00:55:54a
	It explains you.	3	1590	00:55:54b
	I mean, you're a duchess, right?	6	1591	00:55:57a
	The Duchess of Bay Ridge.	5	1592	00:56:02a
	Excuse me.	2	1593	00:56:04a
	Could I get a straw, please?	6	1594	00:56:07a
	Thank you.	2	1595	00:56:11a
	So I was a little surprised you asked Cristy for my number.	12	1596	00:56:18a
	Why is that?	3	1597	00:56:21a
	Aren't you married?	3	1598	00:56:24a
	Well...	1	1599	00:56:24b
	Yeah, but what?	3	1600	00:56:26a
	Married people can't have friends?	5	1601	00:56:30a
	We're gonna be friends?	4	1602	00:56:33a
	Yeah. You don't want to be my friend?	8	1603	00:56:40a
	We're not gonna be friends.	5	1604	00:56:51a
	And at night I work on my designs.	8	1605	00:56:53a
	I have an entire line of lingerie.	7	1606	00:56:56a
	You know, camisoles, bustiers, panties.	5	1607	00:57:00a
	She designs women's panties,	4	1608	00:57:00b
	too? Oh, my God!	4	1609	00:57:14a
	Come on, Jordan, think of a way to get up to her apartment.	13	1610	00:57:22a
	You wanna come up for some tea or something?	9	1611	00:57:26a
	Tea? Yeah.	2	1612	00:57:28a
	Like hot tea?	3	1613	00:57:28b
	Yeah. Oh, yeah.	3	1614	00:57:30a
	That sounds nice.	3	1615	00:57:30b
	Yeah. Tea.	2	1616	00:57:31a
	Fuck, yeah, I wanted to come up for tea.	9	1617	00:57:33a
	Like Darjeeling or rose hip,	5	1618	00:57:33b
	something nice like that?	4	1619	00:57:36a
	Sure. This is Rocky.	4	1620	00:57:39a
	Oh, who's this?	3	1621	00:57:39b
	Say hi, Rocky.	3	1622	00:57:41a
	Hi, sweetheart.	2	1623	00:57:41b
	Okay. Why don't you light a fire or something and I'll be right out.	14	1624	00:57:48a
	Yeah. Fire, here?	3	1625	00:57:48b
	Sure. I like your painting here.	6	1626	00:57:53a
	It's...	1	1627	00:58:01a
	God, help me.	3	1628	00:58:01b
	How do I fuck this girl?	6	1629	00:58:05a
	You all right?	3	1630	00:58:09a
	Yeah, yeah.	2	1631	00:58:09b
	Just trying to light the fire here.	7	1632	00:58:11a
	That's it.	2	1633	00:58:17a
	That's it, you're leaving.	4	1634	00:58:19a
	Don't get involved.	3	1635	00:58:19b
	Go home to your wife.	5	1636	00:58:21a
	As you can probably guess,	5	1637	00:58:32a
	I fucked her goddamn brains out...	6	1638	00:58:35a
	Jesus Lord!	2	1639	00:58:37a
	For 11 seconds.	3	1640	00:58:42a
	Did you just come?	4	1641	00:58:54a
	Oh, yeah, I just came.	5	1642	00:58:57a
	Did you?	2	1643	00:58:57b
	Did you come?	3	1644	00:58:58a
	No. No?	2	1645	00:59:00a
	Okay. I'm still hard so just give me a sec.	10	1646	00:59:04a
	Sure. Come on, baby, come on.	6	1647	00:59:08a
	Oh, yeah.	2	1648	00:59:10a
	Oh, yeah.	2	1649	00:59:17a
	Oh, God!	2	1650	00:59:20a
	Fuck off, Rocky!	3	1651	00:59:20b
	Bad dog.	2	1652	00:59:22a
	You have a biscuit or something like that?	8	1653	00:59:23a
	It's okay.	2	1654	00:59:24a
	Just keep going.	3	1655	00:59:24b
	Rocky, go play.	3	1656	00:59:26a
	Go play, Rocky.	3	1657	00:59:26b
	Go, go, go, go.	4	1658	00:59:26c
	You're crazy.	2	1659	00:59:32a
	I couldn't get enough.	4	1660	00:59:33a
	I mean, her pussy was like heroin to me.	9	1661	00:59:35a
	And it wasn't just about the sex, either.	8	1662	00:59:38a
	Naomi and I got along.	5	1663	00:59:38b
	I mean, we...	3	1664	00:59:40a
	We had similar interests and shit.	6	1665	00:59:43a
	Ooh! Choo-choo train.	3	1666	00:59:49a
	Yeah. I think I can.	5	1667	00:59:58a
	I think I can.	4	1668	00:59:58b
	I think I can.	4	1669	00:59:58c
	I think I can.	4	1670	01:00:02a
	Yeah, yeah.	2	1671	01:00:07a
	Let's toke it all on there,	6	1672	01:00:07b
	huh? Whoo!	2	1673	01:00:13a
	Oh, shit!	2	1674	01:00:25a
	You! Get out of the fucking car!	7	1675	01:00:28a
	Jesus Christ.	2	1676	01:00:29a
	Son of a bitch!	4	1677	01:00:29b
	Oh, fuck!	2	1678	01:00:33a
	Relax, sweetheart.	2	1679	01:00:33b
	Relax.	1	1680	01:00:36a
	Son of a fucking bitch!	5	1681	01:00:36b
	Okay, okay...	2	1682	01:00:36c
	Geez! Okay, babe, stop!	4	1683	01:00:38a
	Ow! Please.	2	1684	01:00:40a
	Bitch!	1	1685	01:00:43a
	What are you doing...	4	1686	01:00:43b
	That whore from the party?	5	1687	01:00:44a
	Jesus Christ!	2	1688	01:00:46a
	What the fuck is wrong with you?	7	1689	01:00:47a
	I thought you were at the fucking beach!	8	1690	01:00:48a
	I didn't know you were here!	6	1691	01:00:50a
	That's where you've fucking been?	5	1692	01:00:51a
	With that fucking whore from the party?	7	1693	01:00:53a
	I thought you were at the beach house.	8	1694	01:00:54a
	How could you do this to me?	7	1695	01:00:54b
	Sweetie, come on...	3	1696	01:00:57a
	Who the fuck are you, Jordan?	6	1697	01:00:59a
	You're like a completely different fucking person!	7	1698	01:01:02a
	I made a mistake.	4	1699	01:01:02b
	I don't know what to tell you, babe.	8	1700	01:01:02c
	I... I'm sorry.	3	1701	01:01:07a
	I'm sorry.	2	1702	01:01:08a
	Is that who...	3	1703	01:01:08b
	Is that what you want?	5	1704	01:01:09a
	Do you love her?	4	1705	01:01:27a
	Answer me.	2	1706	01:01:40a
	I felt horrible.	3	1707	01:01:53a
	Three days later, I filed for a divorce and moved Naomi into the apartment.	14	1708	01:02:01a
	Say what you will, but the Duchess did have style.	10	1709	01:02:04a
	She brought in a decorator,	5	1710	01:02:04b
	feng shui'd the whole place.	5	1711	01:02:08a
	She even hired a gay butler.	6	1712	01:02:10a
	This guy was smart, sophisticated, professional.	6	1713	01:02:13a
	Really, really great.	3	1714	01:02:15a
	Is that jasmine?	3	1715	01:02:18a
	Yes, sir.	2	1716	01:02:18b
	I tried to stump you this evening.	7	1717	01:02:18c
	Very good.	2	1718	01:02:19a
	Very good.	2	1719	01:02:19b
	Great nose.	2	1720	01:02:21a
	Except for that one time.	5	1721	01:02:23a
	Oh, my God!	3	1722	01:02:31a
	Oh, hey.	2	1723	01:02:33a
	Is it Wednesday already?	4	1724	01:02:35a
	Uh... Oh, don't stop.	4	1725	01:02:36a
	What the fuck!	3	1726	01:02:38a
	That is fucked up!	4	1727	01:02:40a
	He must have thought we were still at the Hamptons this weekend,	12	1728	01:02:41a
	you know.	2	1729	01:02:43a
	Where were they doing it, sweetheart?	6	1730	01:02:43b
	In the bedroom?	3	1731	01:02:45a
	They were everywhere.	3	1732	01:02:45b
	There were two guys over there on the table.	9	1733	01:02:47a
	There were more over here.	5	1734	01:02:48a
	There were four right here.	5	1735	01:02:50a
	Oh! Are you fucking serious?	5	1736	01:02:50b
	Right there?	2	1737	01:02:52a
	Why didn't you tell me?	5	1738	01:02:54a
	Oh, baby, it gets worse.	5	1739	01:02:55a
	After they left, I checked the apartment.	7	1740	01:02:59a
	Right.	1	1741	01:02:59b
	What? What is it, babe?	5	1742	01:03:00a
	What? Where's my money?	4	1743	01:03:04a
	I don't know where your money...	6	1744	01:03:05a
	Where is my fucking money?	5	1745	01:03:05b
	Where is it?	3	1746	01:03:07a
	I don't know where your money is, Mr. Belfort.	9	1747	01:03:09a
	I didn't do anything.	4	1748	01:03:10a
	If you don't get...	4	1749	01:03:11a
	He's lying through his fucking teeth.	6	1750	01:03:12a
	Let's start from the beginning.	5	1751	01:03:14a
	Let's start from the beginning,	5	1752	01:03:14b
	all right?	2	1753	01:03:15a
	You invited some friends over,	5	1754	01:03:15b
	right?	1	1755	01:03:17a
	One thing led to another.	5	1756	01:03:17b
	Things got out of hand.	5	1757	01:03:19a
	We understand that, we do.	5	1758	01:03:19b
	We do blow all the time.	6	1759	01:03:20a
	We're fucking degenerates ourselves.	4	1760	01:03:23a
	Look at us, right?	4	1761	01:03:24a
	But money was stolen from my apartment.	7	1762	01:03:26a
	Right from my sock drawer.	5	1763	01:03:26b
	All right?	2	1764	01:03:27a
	Like I said, I don't know where your money is.	10	1765	01:03:29a
	Just start from the beginning.	5	1766	01:03:29b
	Who came over?	3	1767	01:03:31a
	It was just a normal day.	6	1768	01:03:32a
	I knew you were coming home the next day.	9	1769	01:03:33a
	So everything would be fine.	5	1770	01:03:33b
	It'd be cleaned up.	4	1771	01:03:36a
	I got a little high at breakfast.	7	1772	01:03:38a
	So I got a little happy.	6	1773	01:03:38b
	I had some eggs, I had a little bit of ice cream.	12	1774	01:03:41a
	And then I said, Who do I know that likes ice cream?	12	1775	01:03:43a
	It's my friend, Rudy.	4	1776	01:03:43b
	So I called Rudy.	4	1777	01:03:44a
	Who's Rudy?	2	1778	01:03:45a
	Yeah, who's Rudy?	3	1779	01:03:48a
	You know who Rudy is.	5	1780	01:03:48b
	Come on.	2	1781	01:03:50a
	Me? I don't...	3	1782	01:03:52a
	You know...	2	1783	01:03:52b
	Who the fuck is Rudy?	5	1784	01:03:53a
	I don't know anyone named Rudy.	6	1785	01:03:54a
	Last month.	2	1786	01:03:54b
	The Lollipop Club.	3	1787	01:03:55a
	You know who Rudy was.	5	1788	01:03:55b
	Dancing...	1	1789	01:03:57a
	You know who Rudy is?	5	1790	01:03:57b
	I don't fucking know any...	5	1791	01:04:01a
	What do you mean?	4	1792	01:04:03a
	So he went to	4	1793	01:04:03b
	The Lollipop Club?	3	1794	01:04:04a
	Oh, he was at	4	1795	01:04:04b
	The Lollipop Club for sure.	5	1796	01:04:05a
	On the stage, grinding with everybody.	6	1797	01:04:07a
	I got fucked up.	4	1798	01:04:07b
	I like to dance.	4	1799	01:04:09a
	I don't know.	3	1800	01:04:09b
	Maybe I met him, maybe I didn't.	7	1801	01:04:10a
	I meet a lot of fucking people.	7	1802	01:04:12a
	What are you saying?	4	1803	01:04:12b
	$50,000 was stolen from my fucking sock drawer!	8	1804	01:04:15a
	All my girlfriend's jewelry is gone.	6	1805	01:04:17a
	Where the fuck is it?	5	1806	01:04:17b
	...Rudy.	1	1807	01:04:17c
	What the fuck?	3	1808	01:04:19a
	Did your fucking little faggot friend Rudy take my shit?	10	1809	01:04:21a
	Did he?	2	1810	01:04:21b
	Answer me!	2	1811	01:04:23a
	Okay. Now I get it.	5	1812	01:04:23b
	Now I get why I'm...	5	1813	01:04:25a
	This is a gay thing.	5	1814	01:04:25b
	Oh! See, all of you...	5	1815	01:04:27a
	You think this is 'cause you're a fag?	8	1816	01:04:31a
	My cousin's a fucking faggot.	5	1817	01:04:32a
	And I go on vacation with him and his boyfriend.	10	1818	01:04:32b
	I love fags.	3	1819	01:04:34a
	You were in charge, right?	5	1820	01:04:36a
	I will not be stolen from.	6	1821	01:04:36b
	You get that?	3	1822	01:04:37a
	I fucking like gay people.	5	1823	01:04:37b
	I don't like you.	4	1824	01:04:40a
	He should've hired a fucking Mexican like I have in my fucking house.	13	1825	01:04:43a
	Shit! What the fuck...	4	1826	01:04:50a
	Talk, you fuck, talk!	4	1827	01:04:51a
	I'm gonna drop you, you faggot!	6	1828	01:04:53a
	Where is it?	3	1829	01:04:53b
	Chester and	2	1830	01:04:55a
	Toby, they went all yakuza on Nicholas.	7	1831	01:04:57a
	You know, they got crazy.	5	1832	01:04:58a
	I don't know!	3	1833	01:05:01a
	I had to call the cops just to keep them from killing the poor guy.	15	1834	01:05:03a
	I gave them each 1,000 bucks and told them what Nicholas had done.	13	1835	01:05:07a
	Then they kicked his ass.	5	1836	01:05:09a
	Thanks again, Officer.	3	1837	01:05:11a
	It's not like I cared about the 50 grand anyway.	10	1838	01:05:13a
	I was making that much almost every day through one rathole or another.	13	1839	01:05:17a
	Now a rathole is a friend,	6	1840	01:05:17b
	like Brad here, who held stock in his name for me.	11	1841	01:05:23a
	Who are you supposed to be,	6	1842	01:05:23b
	huh? Jack Nickle-Jew?	3	1843	01:05:25a
	I'd drive the price up then he'd sell and kick most of the profits back to...	16	1844	01:05:30a
	You guessed it, me.	4	1845	01:05:35a
	All cash.	2	1846	01:05:35b
	None of it's on the books.	6	1847	01:05:37a
	A big no-no, of course, in the eyes of the law.	11	1848	01:05:41a
	Enter our new securities attorney,	5	1849	01:05:41b
	Manny Riskin.	2	1850	01:05:44a
	700 bucks an hour to be the voice of doom.	10	1851	01:05:47a
	Listen to me.	3	1852	01:05:47b
	You piss up the SEC's leg,	6	1853	01:05:49a
	you end up with your tits in a ringer.	9	1854	01:05:51a
	Do not worry about it.	5	1855	01:05:51b
	I have the SEC under control.	6	1856	01:05:54a
	What the fuck are these imbeciles doing?	7	1857	01:05:56a
	Hey! Hey!	2	1858	01:05:58a
	What are you doing?	4	1859	01:05:58b
	Hey! We got the SEC in here.	7	1860	01:06:01a
	The Securities and Exchange Commission sent two lawyers down to review our files.	13	1861	01:06:06a
	So I set them up in our conference room and I had it bugged and the air conditioning turned	19	1862	01:06:09a
	up so high that it felt like Antarctica in there.	10	1863	01:06:13a
	Is it always this cold in here?	7	1864	01:06:15a
	I don't know.	3	1865	01:06:16a
	Then, while they were looking for a smoking gun in that room...	12	1866	01:06:19a
	Arncliffe	1	1867	01:06:19b
	International is on fire.	4	1868	01:06:22a
	...I was gonna fire off a bazooka in here,	9	1869	01:06:24a
	offering up our latest IPO.	5	1870	01:06:27a
	An IPO is an initial public offering.	7	1871	01:06:29a
	It's the first time a stock is offered for sale to the general population.	14	1872	01:06:33a
	Now, as the firm taking the company public,	8	1873	01:06:35a
	we set the initial sales price then sold those shares right back to our friends.	15	1874	01:06:37a
	The...	1	1875	01:06:40a
	Look. I know you're not following what I'm saying anyway,	10	1876	01:06:41a
	right?	1	1877	01:06:43a
	That's okay.	2	1878	01:06:43b
	That doesn't matter.	3	1879	01:06:45a
	The real question is this.	5	1880	01:06:47a
	Was all this legal?	4	1881	01:06:49a
	Absolutely fucking not.	3	1882	01:06:52a
	But we were making more money than we knew what to do with.	13	1883	01:06:58a
	And what do you do when you're making more money than you know what to do with?	17	1884	01:07:02a
	Oh, my God!	3	1885	01:07:09a
	Will you marry me?	4	1886	01:07:11a
	Oh, my God.	3	1887	01:07:12a
	Is that a yes?	4	1888	01:07:12b
	Are you sure?	3	1889	01:07:16a
	Yeah, I'm sure.	3	1890	01:07:16b
	Yeah, I'm sure.	3	1891	01:07:18a
	Are you sure?	3	1892	01:07:18b
	Yeah. I held my bachelor party at the Mirage in Las Vegas.	12	1893	01:07:34a
	The flight there alone was a bacchanal.	7	1894	01:07:37a
	One last blowout for the gods before I settled down for good.	12	1895	01:07:41a
	A hundred Strattonites, 50 hookers,	5	1896	01:07:43a
	plus 50 more waiting once we landed.	7	1897	01:07:46a
	Oh, and the drugs.	4	1898	01:07:48a
	I mean, I tell you, our plane was like a pharmacy with wings.	13	1899	01:07:53a
	All told, the weekend cost me two million bucks,	9	1900	01:08:25a
	including the cost of refurbishing the entire 28th floor.	9	1901	01:08:30a
	...kiss the bride.	3	1902	01:08:32a
	Ah! But the wedding was something out of a fairy tale.	11	1903	01:08:37a
	With Naomi, my Duchess, me,	5	1904	01:08:40a
	her handsome Duke, and	4	1905	01:08:42a
	The Bahamas Ocean Club, our castle.	6	1906	01:08:50a
	Of course, after the bachelor party,	6	1907	01:08:56a
	me, the Duke, needed a few penicillin shots so he could safely consummate the marriage.	15	1908	01:09:06a
	Hey! Barry Kleinman, filming the wedding.	6	1909	01:09:11a
	A few words for your son?	6	1910	01:09:12a
	Jordan.	1	1911	01:09:12b
	Remember what I told you.	5	1912	01:09:15a
	It involves your penis and her vagina.	7	1913	01:09:18a
	And you know, you know what you can do, Jordy.	10	1914	01:09:22a
	Oh, my God!	3	1915	01:09:40a
	Aunt Emma?	2	1916	01:09:46a
	I can't believe you came!	5	1917	01:09:48a
	Jordan!	1	1918	01:09:48b
	Jordan!	1	1919	01:09:48c
	Look who came!	3	1920	01:09:52a
	It's Aunt Emma.	3	1921	01:09:54a
	Aunt Emma.	2	1922	01:09:55a
	Oh, Jordan, dear, how lovely.	5	1923	01:09:57a
	Hey, how you doing?	4	1924	01:09:59a
	It's a pleasure to finally meet you in person.	9	1925	01:10:02a
	Into the donuts, I see.	5	1926	01:10:03a
	Oh, I...	2	1927	01:10:03b
	I... Well...	2	1928	01:10:08a
	I lived through the '60s, my dear.	7	1929	01:10:10a
	Enjoy the day.	3	1930	01:10:12a
	She surprised me.	3	1931	01:10:12b
	I didn't even know.	4	1932	01:10:26a
	Just one more step.	4	1933	01:10:28a
	Are you ready?	3	1934	01:10:30a
	Where are we going?	4	1935	01:10:30b
	Keep your eyes closed.	4	1936	01:10:32a
	One, two, three!	3	1937	01:10:36a
	What is this?	3	1938	01:10:37a
	It's your wedding present.	4	1939	01:10:38a
	What? It's your wedding present, sweetheart.	6	1940	01:10:42a
	What? Are you serious?	4	1941	01:10:45a
	I'm serious.	2	1942	01:10:46a
	A fucking yacht?	3	1943	01:10:49a
	For millionaires whose ships have come in,	7	1944	01:10:50a
	pricey pleasure boats are for the most fun afloat.	9	1945	01:10:53a
	It's no coincidence that its 150 feet of green hull is the color of cash.	15	1946	01:10:56a
	Anchors aweigh!	2	1947	01:10:58a
	Oh, my God!	3	1948	01:10:58b
	Baby! I think you like it?	6	1949	01:11:03a
	You're crazy.	2	1950	01:11:04a
	You like it?	3	1951	01:11:04b
	Yes! For three weeks, we sailed the Naomi through the Caribbean,	11	1952	01:11:14a
	eventually taking her home to Long Island,	7	1953	01:11:17a
	where we bought a house.	5	1954	01:11:18a
	Seven acres on the Gold Coast of Long Island.	9	1955	01:11:20a
	The most expensive real estate in the world.	8	1956	01:11:23a
	With maids, cooks, landscapers,	4	1957	01:11:23b
	you name it.	3	1958	01:11:26a
	We even had two guards who worked in shifts.	9	1959	01:11:28a
	Both named Rocco.	3	1960	01:11:33a
	It was heaven on earth.	5	1961	01:11:38a
	Wake up, you piece of shit!	6	1962	01:11:40a
	Ow! Who's Venice?	3	1963	01:11:42a
	Huh? Who?	2	1964	01:11:43a
	Who? Who?	2	1965	01:11:44a
	Who? What are you, a fucking owl?	7	1966	01:11:46a
	Who is she?	3	1967	01:11:46b
	Some little hooker you were fucking last night?	8	1968	01:11:49a
	What the fuck are you talking about?	7	1969	01:11:49b
